image_path,d_train,match_train,d_val,match_val,d_test,match_test,d_any,class_name,brisc_split,plane,clean_vs_train,clean_vs_any
classification_task/test/meningioma/brisc2025_test_00338_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_164.jpg,12,data\brain_tumor\glioma\Tr-gl_1007.jpg,10,data\brain_tumor\meningioma\Tr-me_1115.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00339_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_173.jpg,12,data\brain_tumor\meningioma\Tr-me_1238.jpg,14,data\brain_tumor\glioma\Tr-gl_575.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00340_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_269.jpg,8,data\brain_tumor\glioma\Tr-gl_818.jpg,10,data\brain_tumor\meningioma\Tr-me_1219.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00341_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_146.jpg,6,data\brain_tumor\meningioma\Tr-me_166.jpg,12,data\brain_tumor\meningioma\Tr-me_49.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00342_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_33.jpg,12,data\brain_tumor\glioma\Tr-gl_1376.jpg,14,data\brain_tumor\meningioma\Tr-me_1115.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00343_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_286.jpg,8,data\brain_tumor\meningioma\Tr-me_918.jpg,12,data\brain_tumor\glioma\Tr-gl_575.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00344_me_ax_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_555.jpg,0,data\brain_tumor\meningioma\Tr-me_406.jpg,16,data\brain_tumor\glioma\Tr-gl_108.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00345_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_47.jpg,12,data\brain_tumor\glioma\Te-gl_198.jpg,14,data\brain_tumor\glioma\Tr-gl_126.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00346_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_104.jpg,12,data\brain_tumor\meningioma\Te-me_225.jpg,14,data\brain_tumor\glioma\Tr-gl_706.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00347_me_ax_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_398.jpg,14,data\brain_tumor\glioma\Tr-gl_730.jpg,0,data\brain_tumor\meningioma\Te-me_246.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00348_me_ax_t1.jpg,8,data\brain_tumor\meningioma\Tr-me_290.jpg,0,data\brain_tumor\meningioma\Te-me_254.jpg,14,data\brain_tumor\meningioma\Tr-me_1213.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00349_me_ax_t1.jpg,14,data\brain_tumor\meningioma\Tr-me_518.jpg,0,data\brain_tumor\meningioma\Te-me_295.jpg,12,data\brain_tumor\pituitary\Tr-pi_658.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00350_me_ax_t1.jpg,8,data\brain_tumor\meningioma\Tr-me_805.jpg,0,data\brain_tumor\meningioma\Te-me_141.jpg,10,data\brain_tumor\meningioma\Tr-me_1101.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00351_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_245.jpg,10,data\brain_tumor\meningioma\Tr-me_904.jpg,10,data\brain_tumor\meningioma\Tr-me_1101.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00352_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_274.jpg,14,data\brain_tumor\glioma\Tr-gl_170.jpg,16,data\brain_tumor\glioma\Te-gl_387.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00353_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_212.jpg,14,data\brain_tumor\glioma\Tr-gl_750.jpg,14,data\brain_tumor\glioma\Tr-gl_830.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00354_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_182.jpg,12,data\brain_tumor\notumor\Tr-no_676.jpg,12,data\brain_tumor\glioma\Tr-gl_1128.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00355_me_ax_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_103.jpg,0,data\brain_tumor\meningioma\Te-me_275.jpg,12,data\brain_tumor\glioma\Tr-gl_882.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00356_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_58.jpg,10,data\brain_tumor\glioma\Tr-gl_438.jpg,14,data\brain_tumor\glioma\Te-gl_386.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00357_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_181.jpg,14,data\brain_tumor\glioma\Te-gl_381.jpg,14,data\brain_tumor\glioma\Tr-gl_642.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00358_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_189.jpg,12,data\brain_tumor\meningioma\Tr-me_353.jpg,8,data\brain_tumor\meningioma\Tr-me_275.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00359_me_ax_t1.jpg,4,data\brain_tumor\glioma\Te-gl_75.jpg,0,data\brain_tumor\meningioma\Te-me_283.jpg,10,data\brain_tumor\meningioma\Te-me_151.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00360_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_152.jpg,8,data\brain_tumor\glioma\Tr-gl_1089.jpg,12,data\brain_tumor\meningioma\Tr-me_1219.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00361_me_ax_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_159.jpg,12,data\brain_tumor\meningioma\Tr-me_1216.jpg,0,data\brain_tumor\meningioma\Te-me_69.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00362_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_90.jpg,12,data\brain_tumor\notumor\Te-no_316.jpg,12,data\brain_tumor\glioma\Tr-gl_1371.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00363_me_ax_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_306.jpg,10,data\brain_tumor\glioma\Tr-gl_1089.jpg,0,data\brain_tumor\meningioma\Te-me_151.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00364_me_ax_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_1031.jpg,0,data\brain_tumor\meningioma\Te-me_191.jpg,14,data\brain_tumor\notumor\Te-no_249.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00365_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_169.jpg,10,data\brain_tumor\meningioma\Tr-me_444.jpg,10,data\brain_tumor\pituitary\Tr-pi_1195.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00366_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_67.jpg,8,data\brain_tumor\meningioma\Tr-me_651.jpg,14,data\brain_tumor\glioma\Tr-gl_706.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00367_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_209.jpg,8,data\brain_tumor\meningioma\Tr-me_444.jpg,14,data\brain_tumor\meningioma\Tr-me_725.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00368_me_ax_t1.jpg,12,data\brain_tumor\glioma\Te-gl_123.jpg,0,data\brain_tumor\meningioma\Te-me_102.jpg,12,data\brain_tumor\glioma\Tr-gl_108.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00369_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_160.jpg,8,data\brain_tumor\glioma\Tr-gl_881.jpg,10,data\brain_tumor\glioma\Tr-gl_499.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00370_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_28.jpg,8,data\brain_tumor\meningioma\Tr-me_635.jpg,10,data\brain_tumor\glioma\Tr-gl_755.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00371_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_27.jpg,10,data\brain_tumor\meningioma\Tr-me_635.jpg,6,data\brain_tumor\glioma\Tr-gl_976.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00372_me_ax_t1.jpg,4,data\brain_tumor\meningioma\Tr-me_1197.jpg,8,data\brain_tumor\glioma\Tr-gl_1187.jpg,10,data\brain_tumor\notumor\Tr-no_440.jpg,4,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00373_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_56.jpg,14,data\brain_tumor\glioma\Tr-gl_954.jpg,10,data\brain_tumor\meningioma\Tr-me_1056.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00374_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_281.jpg,10,data\brain_tumor\meningioma\Tr-me_1207.jpg,10,data\brain_tumor\meningioma\Tr-me_1254.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00375_me_ax_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_249.jpg,14,data\brain_tumor\glioma\Tr-gl_1122.jpg,0,data\brain_tumor\meningioma\Te-me_130.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00376_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_23.jpg,12,data\brain_tumor\glioma\Tr-gl_438.jpg,8,data\brain_tumor\glioma\Tr-gl_976.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00377_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_107.jpg,6,data\brain_tumor\meningioma\Tr-me_128.jpg,10,data\brain_tumor\meningioma\Tr-me_1219.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00378_me_ax_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_249.jpg,12,data\brain_tumor\notumor\Tr-no_372.jpg,0,data\brain_tumor\meningioma\Te-me_240.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00379_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_185.jpg,14,data\brain_tumor\glioma\Tr-gl_438.jpg,14,data\brain_tumor\glioma\Tr-gl_575.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00380_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_43.jpg,14,data\brain_tumor\glioma\Te-gl_19.jpg,14,data\brain_tumor\glioma\Tr-gl_354.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00381_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_287.jpg,14,data\brain_tumor\glioma\Tr-gl_243.jpg,14,data\brain_tumor\glioma\Tr-gl_690.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00382_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_79.jpg,14,data\brain_tumor\meningioma\Tr-me_340.jpg,10,data\brain_tumor\meningioma\Te-aug-me_60.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00383_me_ax_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_712.jpg,10,data\brain_tumor\meningioma\Tr-me_340.jpg,0,data\brain_tumor\meningioma\Te-me_200.jpg,0,meningioma,test,axial,True,False
classification_task/test/meningioma/brisc2025_test_00384_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_294.jpg,8,data\brain_tumor\glioma\Tr-gl_818.jpg,10,data\brain_tumor\meningioma\Te-aug-me_56.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00385_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_222.jpg,14,data\brain_tumor\meningioma\Tr-me_229.jpg,12,data\brain_tumor\glioma\Tr-gl_407.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00386_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_24.jpg,10,data\brain_tumor\meningioma\Tr-me_546.jpg,8,data\brain_tumor\meningioma\Tr-me_48.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00387_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_194.jpg,14,data\brain_tumor\meningioma\Tr-me_1086.jpg,14,data\brain_tumor\meningioma\Te-me_151.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00388_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_25.jpg,10,data\brain_tumor\meningioma\Tr-me_559.jpg,8,data\brain_tumor\meningioma\Tr-me_537.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00389_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_271.jpg,10,data\brain_tumor\meningioma\Tr-me_93.jpg,10,data\brain_tumor\glioma\Tr-gl_1171.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00390_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_148.jpg,14,data\brain_tumor\glioma\Tr-gl_471.jpg,14,data\brain_tumor\glioma\Tr-gl_419.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00391_me_ax_t1.jpg,0,data\brain_tumor\meningioma\Te-me_261.jpg,10,data\brain_tumor\meningioma\Te-me_141.jpg,16,data\brain_tumor\glioma\Te-gl_186.jpg,0,meningioma,test,axial,False,False
classification_task/test/meningioma/brisc2025_test_00392_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_6.jpg,16,data\brain_tumor\glioma\Tr-gl_324.jpg,16,data\brain_tumor\meningioma\Tr-me_337.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00393_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_190.jpg,18,data\brain_tumor\glioma\Te-gl_113.jpg,14,data\brain_tumor\glioma\Tr-gl_1043.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00394_me_co_t1.jpg,16,data\brain_tumor\meningioma\Tr-me_180.jpg,18,data\brain_tumor\meningioma\Te-me_195.jpg,0,data\brain_tumor\meningioma\Te-me_219.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00395_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_176.jpg,20,data\brain_tumor\glioma\Tr-gl_72.jpg,18,data\brain_tumor\notumor\Te-no_244.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00396_me_co_t1.jpg,16,data\brain_tumor\meningioma\Te-me_95.jpg,18,data\brain_tumor\meningioma\Tr-me_788.jpg,0,data\brain_tumor\meningioma\Te-me_174.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00397_me_co_t1.jpg,16,data\brain_tumor\meningioma\Tr-me_1170.jpg,16,data\brain_tumor\meningioma\Te-me_206.jpg,0,data\brain_tumor\meningioma\Te-me_171.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00398_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_184.jpg,14,data\brain_tumor\glioma\Tr-gl_468.jpg,16,data\brain_tumor\glioma\Tr-gl_64.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00399_me_co_t1.jpg,18,data\brain_tumor\glioma\Te-gl_109.jpg,0,data\brain_tumor\meningioma\Te-me_4.jpg,20,data\brain_tumor\glioma\Te-gl_184.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00400_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_39.jpg,16,data\brain_tumor\meningioma\Te-aug-me_33.jpg,12,data\brain_tumor\pituitary\Tr-pi_704.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00401_me_co_t1.jpg,16,data\brain_tumor\glioma\Tr-gl_391.jpg,18,data\brain_tumor\meningioma\Tr-aug-me_74.jpg,0,data\brain_tumor\meningioma\Te-me_111.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00402_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_157.jpg,12,data\brain_tumor\meningioma\Te-me_1.jpg,14,data\brain_tumor\meningioma\Te-me_3.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00403_me_co_t1.jpg,8,data\brain_tumor\pituitary\Tr-pi_32.jpg,0,data\brain_tumor\meningioma\Te-me_30.jpg,12,data\brain_tumor\meningioma\Tr-me_1103.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00404_me_co_t1.jpg,12,data\brain_tumor\meningioma\Te-me_223.jpg,0,data\brain_tumor\meningioma\Te-me_29.jpg,14,data\brain_tumor\glioma\Te-gl_9.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00405_me_co_t1.jpg,16,data\brain_tumor\glioma\Te-gl_22.jpg,14,data\brain_tumor\glioma\Tr-gl_311.jpg,0,data\brain_tumor\meningioma\Te-me_280.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00406_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_9.jpg,18,data\brain_tumor\notumor\Tr-no_802.jpg,18,data\brain_tumor\glioma\Te-gl_88.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00407_me_co_t1.jpg,12,data\brain_tumor\meningioma\Te-me_157.jpg,0,data\brain_tumor\meningioma\Te-me_1.jpg,14,data\brain_tumor\pituitary\Tr-pi_252.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00408_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_157.jpg,12,data\brain_tumor\meningioma\Te-me_1.jpg,14,data\brain_tumor\meningioma\Te-me_3.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00409_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_139.jpg,14,data\brain_tumor\meningioma\Te-me_84.jpg,12,data\brain_tumor\pituitary\Te-pi_99.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00410_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_5.jpg,14,data\brain_tumor\meningioma\Te-aug-me_33.jpg,14,data\brain_tumor\glioma\Te-gl_372.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00411_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_227.jpg,16,data\brain_tumor\pituitary\Te-pi_45.jpg,12,data\brain_tumor\meningioma\Tr-me_186.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00412_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_62.jpg,10,data\brain_tumor\glioma\Te-gl_101.jpg,14,data\brain_tumor\glioma\Tr-gl_1314.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00413_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_285.jpg,16,data\brain_tumor\meningioma\Te-me_29.jpg,16,data\brain_tumor\meningioma\Te-me_280.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00414_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_296.jpg,16,data\brain_tumor\glioma\Tr-gl_1090.jpg,14,data\brain_tumor\meningioma\Tr-me_1054.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00415_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_179.jpg,16,data\brain_tumor\pituitary\Tr-pi_483.jpg,20,data\brain_tumor\meningioma\Te-me_3.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00416_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_179.jpg,16,data\brain_tumor\pituitary\Tr-pi_483.jpg,20,data\brain_tumor\meningioma\Te-me_3.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00417_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_20.jpg,14,data\brain_tumor\meningioma\Tr-me_1046.jpg,12,data\brain_tumor\pituitary\Tr-pi_704.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00418_me_co_t1.jpg,14,data\brain_tumor\pituitary\Tr-pi_199.jpg,0,data\brain_tumor\meningioma\Te-me_81.jpg,14,data\brain_tumor\meningioma\Tr-me_1177.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00419_me_co_t1.jpg,18,data\brain_tumor\glioma\Te-gl_284.jpg,0,data\brain_tumor\meningioma\Te-me_195.jpg,18,data\brain_tumor\meningioma\Te-me_219.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00420_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_205.jpg,16,data\brain_tumor\notumor\Tr-no_1248.jpg,14,data\brain_tumor\glioma\Te-gl_196.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00421_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_175.jpg,14,data\brain_tumor\pituitary\Te-pi_216.jpg,14,data\brain_tumor\pituitary\Tr-pi_153.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00422_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_77.jpg,6,data\brain_tumor\meningioma\Tr-me_1065.jpg,6,data\brain_tumor\meningioma\Tr-me_1054.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00423_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_249.jpg,10,data\brain_tumor\meningioma\Tr-me_745.jpg,14,data\brain_tumor\glioma\Te-gl_4.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00424_me_co_t1.jpg,8,data\brain_tumor\meningioma\Te-me_112.jpg,12,data\brain_tumor\meningioma\Tr-me_312.jpg,0,data\brain_tumor\meningioma\Te-me_21.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00425_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_112.jpg,12,data\brain_tumor\glioma\Tr-gl_510.jpg,8,data\brain_tumor\meningioma\Te-me_21.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00426_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_115.jpg,10,data\brain_tumor\meningioma\Tr-me_533.jpg,12,data\brain_tumor\meningioma\Tr-aug-me_94.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00427_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_154.jpg,12,data\brain_tumor\glioma\Tr-gl_486.jpg,14,data\brain_tumor\glioma\Te-gl_158.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00428_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_38.jpg,8,data\brain_tumor\meningioma\Tr-me_1284.jpg,8,data\brain_tumor\meningioma\Tr-me_27.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00429_me_co_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_159.jpg,12,data\brain_tumor\meningioma\Tr-me_1216.jpg,0,data\brain_tumor\meningioma\Te-me_69.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00430_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_163.jpg,12,data\brain_tumor\glioma\Te-gl_347.jpg,10,data\brain_tumor\glioma\Te-gl_192.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00431_me_co_t1.jpg,12,data\brain_tumor\meningioma\Tr-me_826.jpg,0,data\brain_tumor\meningioma\Te-me_170.jpg,10,data\brain_tumor\meningioma\Tr-me_887.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00432_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_44.jpg,14,data\brain_tumor\glioma\Tr-gl_10.jpg,16,data\brain_tumor\glioma\Tr-gl_1060.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00433_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_100.jpg,14,data\brain_tumor\glioma\Te-gl_299.jpg,12,data\brain_tumor\pituitary\Tr-pi_379.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00434_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_114.jpg,12,data\brain_tumor\pituitary\Tr-pi_1143.jpg,16,data\brain_tumor\pituitary\Te-pi_169.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00435_me_co_t1.jpg,0,data\brain_tumor\meningioma\Tr-aug-me_93.jpg,10,data\brain_tumor\glioma\Tr-gl_841.jpg,8,data\brain_tumor\pituitary\Tr-pi_938.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00436_me_co_t1.jpg,8,data\brain_tumor\meningioma\Tr-me_555.jpg,0,data\brain_tumor\meningioma\Te-me_88.jpg,6,data\brain_tumor\meningioma\Tr-me_309.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00437_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_64.jpg,12,data\brain_tumor\meningioma\Te-aug-me_44.jpg,8,data\brain_tumor\meningioma\Tr-me_346.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00438_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_110.jpg,12,data\brain_tumor\meningioma\Tr-me_1294.jpg,8,data\brain_tumor\meningioma\Tr-aug-me_94.jpg,0,meningioma,test,coronal,False,False
classification_task/test/meningioma/brisc2025_test_00439_me_co_t1.jpg,6,data\brain_tumor\meningioma\Tr-me_102.jpg,6,data\brain_tumor\meningioma\Tr-me_782.jpg,0,data\brain_tumor\meningioma\Te-me_142.jpg,0,meningioma,test,coronal,True,False
classification_task/test/meningioma/brisc2025_test_00440_me_co_t1.jpg,0,data\brain_tumor\meningioma\Te-me_143.jpg,12,data\brain_tumor\glioma\Tr-gl_744.jpg,12,data\brain_tumor\glioma\Tr-gl_617.jpg,0,meningioma,test,coronal,False,False
